Reaction_No,Reactant_1_Name,Reactant_1_Short_Hand,Reactant_1_eq,Reactant_1_mmol,Reactant_2_Name,Reactant_2_eq,Catalyst_1_Short_Hand,Catalyst_1_eq,Ligand_Short_Hand,Ligand_eq,Reagent_1_Short_Hand,Reagent_1_eq,Solvent_1_Short_Hand,Product_Yield_PCT_Area_UV,Product_Yield_Mass_Ion_Count,Reactant_1_Name_SMILES,Reactant_1_Short_Hand_SMILES,Reactant_2_Name_SMILES,Catalyst_1_Short_Hand_SMILES,Ligand_Short_Hand_SMILES,Reagent_1_Short_Hand_SMILES,Solvent_1_Short_Hand_SMILES,Reactant_1_SMILES
5135,Potassium quinoline-6-trifluoroborate,6-BF3K-Q,1,0.0004,Bromide,1,Pd(OAc)2,0.0625,Xantphos,0.125,LiOtBu,2.5,MeCN,0.0,484255.25,F[B-](F)(F)c1ccc2ncccc2c1.[K+],F[B-](F)(F)c1ccc2ncccc2c1.[K+],[Br-],[Pd](|OC(C)=O)|OC(C)=O,CC1(C)c2cccc(P(c3ccccc3)c4ccccc4)c2Oc5c(cccc15)P(c6ccccc6)c7ccccc7,CC(C)(C)[O-].[Li+],CC#N,F[B-](F)(F)c1ccc2ncccc2c1.[K+]
5136,Potassium quinoline-6-trifluoroborate,6-BF3K-Q,1,0.0004,Bromide,1,Pd(OAc)2,0.0625,0,0.0,LiOtBu,2.5,MeCN,38.51474702517,10281655.0,F[B-](F)(F)c1ccc2ncccc2c1.[K+],F[B-](F)(F)c1ccc2ncccc2c1.[K+],[Br-],[Pd](|OC(C)=O)|OC(C)=O,0,CC(C)(C)[O-].[Li+],CC#N,F[B-](F)(F)c1ccc2ncccc2c1.[K+]
5137,Potassium quinoline-6-trifluoroborate,6-BF3K-Q,1,0.0004,Bromide,1,Pd(OAc)2,0.0625,P(tBu)3,0.125,NaHCO3,2.5,MeCN,66.8356248728526,14638774.0,F[B-](F)(F)c1ccc2ncccc2c1.[K+],F[B-](F)(F)c1ccc2ncccc2c1.[K+],[Br-],[Pd](|OC(C)=O)|OC(C)=O,CC(C)(C)P(CC(C)C)CC(C)C,[Na+].OC([O-])=O,CC#N,F[B-](F)(F)c1ccc2ncccc2c1.[K+]
5138,Potassium quinoline-6-trifluoroborate,6-BF3K-Q,1,0.0004,Bromide,1,Pd(OAc)2,0.0625,P(Ph)3,0.125,NaHCO3,2.5,MeCN,63.3332718059195,11814584.0,F[B-](F)(F)c1ccc2ncccc2c1.[K+],F[B-](F)(F)c1ccc2ncccc2c1.[K+],[Br-],[Pd](|OC(C)=O)|OC(C)=O,P(c1ccccc1)(c1ccccc1)c1ccccc1,[Na+].OC([O-])=O,CC#N,F[B-](F)(F)c1ccc2ncccc2c1.[K+]
5139,Potassium quinoline-6-trifluoroborate,6-BF3K-Q,1,0.0004,Bromide,1,Pd(OAc)2,0.0625,AmPhos,0.125,NaHCO3,2.5,MeCN,71.9988439603713,11858595.0,F[B-](F)(F)c1ccc2ncccc2c1.[K+],F[B-](F)(F)c1ccc2ncccc2c1.[K+],[Br-],[Pd](|OC(C)=O)|OC(C)=O,CC(N)Cc1ccccc1.O[P](O)(O)=O,[Na+].OC([O-])=O,CC#N,F[B-](F)(F)c1ccc2ncccc2c1.[K+]
5140,Potassium quinoline-6-trifluoroborate,6-BF3K-Q,1,0.0004,Bromide,1,Pd(OAc)2,0.0625,P(Cy)3,0.125,NaHCO3,2.5,MeCN,56.6573862150855,9439268.0,F[B-](F)(F)c1ccc2ncccc2c1.[K+],F[B-](F)(F)c1ccc2ncccc2c1.[K+],[Br-],[Pd](|OC(C)=O)|OC(C)=O,P(C1CCCCC1)(C1CCCCC1)C1CCCCC1,[Na+].OC([O-])=O,CC#N,F[B-](F)(F)c1ccc2ncccc2c1.[K+]
5141,Potassium quinoline-6-trifluoroborate,6-BF3K-Q,1,0.0004,Bromide,1,Pd(OAc)2,0.0625,P(o-Tol)3,0.125,NaHCO3,2.5,MeCN,54.8356506680669,10867444.0,F[B-](F)(F)c1ccc2ncccc2c1.[K+],F[B-](F)(F)c1ccc2ncccc2c1.[K+],[Br-],[Pd](|OC(C)=O)|OC(C)=O,P(c1ccccc1C)(c1ccccc1C)c1ccccc1C,[Na+].OC([O-])=O,CC#N,F[B-](F)(F)c1ccc2ncccc2c1.[K+]
5142,Potassium quinoline-6-trifluoroborate,6-BF3K-Q,1,0.0004,Bromide,1,Pd(OAc)2,0.0625,CataCXium A,0.125,NaHCO3,2.5,MeCN,64.8175070839724,7253397.5,F[B-](F)(F)c1ccc2ncccc2c1.[K+],F[B-](F)(F)c1ccc2ncccc2c1.[K+],[Br-],[Pd](|OC(C)=O)|OC(C)=O,CC1=CC=CC=C1P(C2=CC=CC=C2)C3=CC=CC=C3,[Na+].OC([O-])=O,CC#N,F[B-](F)(F)c1ccc2ncccc2c1.[K+]
5143,Potassium quinoline-6-trifluoroborate,6-BF3K-Q,1,0.0004,Bromide,1,Pd(OAc)2,0.0625,SPhos,0.125,NaHCO3,2.5,MeCN,81.8166481057112,10298772.0,F[B-](F)(F)c1ccc2ncccc2c1.[K+],F[B-](F)(F)c1ccc2ncccc2c1.[K+],[Br-],[Pd](|OC(C)=O)|OC(C)=O,COc1ccccc1-c2ccccc2P(c3ccccc3)c4ccccc4,[Na+].OC([O-])=O,CC#N,F[B-](F)(F)c1ccc2ncccc2c1.[K+]
5144,Potassium quinoline-6-trifluoroborate,6-BF3K-Q,1,0.0004,Bromide,1,Pd(OAc)2,0.0625,dtbpf,0.125,NaHCO3,2.5,MeCN,32.7623597861794,7337200.5,F[B-](F)(F)c1ccc2ncccc2c1.[K+],F[B-](F)(F)c1ccc2ncccc2c1.[K+],[Br-],[Pd](|OC(C)=O)|OC(C)=O,CC(C)(C)C1=CC=C(C(C)(C)C)C=C1P(C2=CC=C(C(C)(C)C)C=C2)C3=CC=C(C(C)(C)C)C=C3,[Na+].OC([O-])=O,CC#N,F[B-](F)(F)c1ccc2ncccc2c1.[K+]
5145,Potassium quinoline-6-trifluoroborate,6-BF3K-Q,1,0.0004,Bromide,1,Pd(OAc)2,0.0625,XPhos,0.125,NaHCO3,2.5,MeCN,52.0539604739311,9314684.0,F[B-](F)(F)c1ccc2ncccc2c1.[K+],F[B-](F)(F)c1ccc2ncccc2c1.[K+],[Br-],[Pd](|OC(C)=O)|OC(C)=O,CC(C)(C)C1=CC=C(C(C)(C)C)C=C1P(c2ccccc2)c3ccccc3,[Na+].OC([O-])=O,CC#N,F[B-](F)(F)c1ccc2ncccc2c1.[K+]
5146,Potassium quinoline-6-trifluoroborate,6-BF3K-Q,1,0.0004,Bromide,1,Pd(OAc)2,0.0625,dppf,0.125,NaHCO3,2.5,MeCN,0.0,631332.9375,F[B-](F)(F)c1ccc2ncccc2c1.[K+],F[B-](F)(F)c1ccc2ncccc2c1.[K+],[Br-],[Pd](|OC(C)=O)|OC(C)=O,[Fe]|1|2|3|4|5|6|7|8(|[CH-]9[CH-]|1[CH-]|2[C-]|3([CH-]|49)P(c%10ccccc%10)c%11ccccc%11)|C%12=C|5[C-]|6(C|7=C|8%12)P(c%13ccccc%13)c%14ccccc%14,[Na+].OC([O-])=O,CC#N,F[B-](F)(F)c1ccc2ncccc2c1.[K+]
5147,Potassium quinoline-6-trifluoroborate,6-BF3K-Q,1,0.0004,Bromide,1,Pd(OAc)2,0.0625,Xantphos,0.125,NaHCO3,2.5,MeCN,0.0,898904.0625,F[B-](F)(F)c1ccc2ncccc2c1.[K+],F[B-](F)(F)c1ccc2ncccc2c1.[K+],[Br-],[Pd](|OC(C)=O)|OC(C)=O,CC1(C)c2cccc(P(c3ccccc3)c4ccccc4)c2Oc5c(cccc15)P(c6ccccc6)c7ccccc7,[Na+].OC([O-])=O,CC#N,F[B-](F)(F)c1ccc2ncccc2c1.[K+]
5148,Potassium quinoline-6-trifluoroborate,6-BF3K-Q,1,0.0004,Bromide,1,Pd(OAc)2,0.0625,0,0.0,NaHCO3,2.5,MeCN,58.8729536584047,8212234.0,F[B-](F)(F)c1ccc2ncccc2c1.[K+],F[B-](F)(F)c1ccc2ncccc2c1.[K+],[Br-],[Pd](|OC(C)=O)|OC(C)=O,0,[Na+].OC([O-])=O,CC#N,F[B-](F)(F)c1ccc2ncccc2c1.[K+]
5149,Potassium quinoline-6-trifluoroborate,6-BF3K-Q,1,0.0004,Bromide,1,Pd(OAc)2,0.0625,P(tBu)3,0.125,Et3N,2.5,MeCN,66.2857103568699,12262039.0,F[B-](F)(F)c1ccc2ncccc2c1.[K+],F[B-](F)(F)c1ccc2ncccc2c1.[K+],[Br-],[Pd](|OC(C)=O)|OC(C)=O,CC(C)(C)P(CC(C)C)CC(C)C,CCN(CC)CC,CC#N,F[B-](F)(F)c1ccc2ncccc2c1.[K+]
5150,Potassium quinoline-6-trifluoroborate,6-BF3K-Q,1,0.0004,Bromide,1,Pd(OAc)2,0.0625,P(Ph)3,0.125,Et3N,2.5,MeCN,59.8055915581325,12420417.0,F[B-](F)(F)c1ccc2ncccc2c1.[K+],F[B-](F)(F)c1ccc2ncccc2c1.[K+],[Br-],[Pd](|OC(C)=O)|OC(C)=O,P(c1ccccc1)(c1ccccc1)c1ccccc1,CCN(CC)CC,CC#N,F[B-](F)(F)c1ccc2ncccc2c1.[K+]
5151,Potassium quinoline-6-trifluoroborate,6-BF3K-Q,1,0.0004,Bromide,1,Pd(OAc)2,0.0625,AmPhos,0.125,Et3N,2.5,MeCN,69.6928971502578,14341462.0,F[B-](F)(F)c1ccc2ncccc2c1.[K+],F[B-](F)(F)c1ccc2ncccc2c1.[K+],[Br-],[Pd](|OC(C)=O)|OC(C)=O,CC(N)Cc1ccccc1.O[P](O)(O)=O,CCN(CC)CC,CC#N,F[B-](F)(F)c1ccc2ncccc2c1.[K+]
5152,Potassium quinoline-6-trifluoroborate,6-BF3K-Q,1,0.0004,Bromide,1,Pd(OAc)2,0.0625,P(Cy)3,0.125,Et3N,2.5,MeCN,44.5009535162519,8264855.5,F[B-](F)(F)c1ccc2ncccc2c1.[K+],F[B-](F)(F)c1ccc2ncccc2c1.[K+],[Br-],[Pd](|OC(C)=O)|OC(C)=O,P(C1CCCCC1)(C1CCCCC1)C1CCCCC1,CCN(CC)CC,CC#N,F[B-](F)(F)c1ccc2ncccc2c1.[K+]
5153,Potassium quinoline-6-trifluoroborate,6-BF3K-Q,1,0.0004,Bromide,1,Pd(OAc)2,0.0625,P(o-Tol)3,0.125,Et3N,2.5,MeCN,48.6312674236379,9305921.0,F[B-](F)(F)c1ccc2ncccc2c1.[K+],F[B-](F)(F)c1ccc2ncccc2c1.[K+],[Br-],[Pd](|OC(C)=O)|OC(C)=O,P(c1ccccc1C)(c1ccccc1C)c1ccccc1C,CCN(CC)CC,CC#N,F[B-](F)(F)c1ccc2ncccc2c1.[K+]
5154,Potassium quinoline-6-trifluoroborate,6-BF3K-Q,1,0.0004,Bromide,1,Pd(OAc)2,0.0625,CataCXium A,0.125,Et3N,2.5,MeCN,58.3011095513189,6610203.5,F[B-](F)(F)c1ccc2ncccc2c1.[K+],F[B-](F)(F)c1ccc2ncccc2c1.[K+],[Br-],[Pd](|OC(C)=O)|OC(C)=O,CC1=CC=CC=C1P(C2=CC=CC=C2)C3=CC=CC=C3,CCN(CC)CC,CC#N,F[B-](F)(F)c1ccc2ncccc2c1.[K+]
5155,Potassium quinoline-6-trifluoroborate,6-BF3K-Q,1,0.0004,Bromide,1,Pd(OAc)2,0.0625,SPhos,0.125,Et3N,2.5,MeCN,52.3417054330053,10696635.0,F[B-](F)(F)c1ccc2ncccc2c1.[K+],F[B-](F)(F)c1ccc2ncccc2c1.[K+],[Br-],[Pd](|OC(C)=O)|OC(C)=O,COc1ccccc1-c2ccccc2P(c3ccccc3)c4ccccc4,CCN(CC)CC,CC#N,F[B-](F)(F)c1ccc2ncccc2c1.[K+]
5156,Potassium quinoline-6-trifluoroborate,6-BF3K-Q,1,0.0004,Bromide,1,Pd(OAc)2,0.0625,dtbpf,0.125,Et3N,2.5,MeCN,36.3539164922321,7054921.5,F[B-](F)(F)c1ccc2ncccc2c1.[K+],F[B-](F)(F)c1ccc2ncccc2c1.[K+],[Br-],[Pd](|OC(C)=O)|OC(C)=O,CC(C)(C)C1=CC=C(C(C)(C)C)C=C1P(C2=CC=C(C(C)(C)C)C=C2)C3=CC=C(C(C)(C)C)C=C3,CCN(CC)CC,CC#N,F[B-](F)(F)c1ccc2ncccc2c1.[K+]
5157,Potassium quinoline-6-trifluoroborate,6-BF3K-Q,1,0.0004,Bromide,1,Pd(OAc)2,0.0625,XPhos,0.125,Et3N,2.5,MeCN,39.4873666531023,7395826.5,F[B-](F)(F)c1ccc2ncccc2c1.[K+],F[B-](F)(F)c1ccc2ncccc2c1.[K+],[Br-],[Pd](|OC(C)=O)|OC(C)=O,CC(C)(C)C1=CC=C(C(C)(C)C)C=C1P(c2ccccc2)c3ccccc3,CCN(CC)CC,CC#N,F[B-](F)(F)c1ccc2ncccc2c1.[K+]
5158,Potassium quinoline-6-trifluoroborate,6-BF3K-Q,1,0.0004,Bromide,1,Pd(OAc)2,0.0625,dppf,0.125,Et3N,2.5,MeCN,33.1344773339763,2893816.25,F[B-](F)(F)c1ccc2ncccc2c1.[K+],F[B-](F)(F)c1ccc2ncccc2c1.[K+],[Br-],[Pd](|OC(C)=O)|OC(C)=O,[Fe]|1|2|3|4|5|6|7|8(|[CH-]9[CH-]|1[CH-]|2[C-]|3([CH-]|49)P(c%10ccccc%10)c%11ccccc%11)|C%12=C|5[C-]|6(C|7=C|8%12)P(c%13ccccc%13)c%14ccccc%14,CCN(CC)CC,CC#N,F[B-](F)(F)c1ccc2ncccc2c1.[K+]
5159,Potassium quinoline-6-trifluoroborate,6-BF3K-Q,1,0.0004,Bromide,1,Pd(OAc)2,0.0625,Xantphos,0.125,Et3N,2.5,MeCN,0.0,871112.75,F[B-](F)(F)c1ccc2ncccc2c1.[K+],F[B-](F)(F)c1ccc2ncccc2c1.[K+],[Br-],[Pd](|OC(C)=O)|OC(C)=O,CC1(C)c2cccc(P(c3ccccc3)c4ccccc4)c2Oc5c(cccc15)P(c6ccccc6)c7ccccc7,CCN(CC)CC,CC#N,F[B-](F)(F)c1ccc2ncccc2c1.[K+]
5160,Potassium quinoline-6-trifluoroborate,6-BF3K-Q,1,0.0004,Bromide,1,Pd(OAc)2,0.0625,0,0.0,Et3N,2.5,MeCN,28.5830764255571,5384516.0,F[B-](F)(F)c1ccc2ncccc2c1.[K+],F[B-](F)(F)c1ccc2ncccc2c1.[K+],[Br-],[Pd](|OC(C)=O)|OC(C)=O,0,CCN(CC)CC,CC#N,F[B-](F)(F)c1ccc2ncccc2c1.[K+]
5161,Potassium quinoline-6-trifluoroborate,6-BF3K-Q,1,0.0004,Bromide,1,Pd(OAc)2,0.0625,P(tBu)3,0.125,CsF,2.5,MeCN,47.7477732686522,9844690.0,F[B-](F)(F)c1ccc2ncccc2c1.[K+],F[B-](F)(F)c1ccc2ncccc2c1.[K+],[Br-],[Pd](|OC(C)=O)|OC(C)=O,CC(C)(C)P(CC(C)C)CC(C)C,CC(=O)N[C@@H]1[C@@H](O)[C@@H](F)C(O[C@H]1[C@H](O)[C@H](O)CO)(O[P](O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)N3C=CC(=NC3=O)N)C(O)=O,CC#N,F[B-](F)(F)c1ccc2ncccc2c1.[K+]
5162,Potassium quinoline-6-trifluoroborate,6-BF3K-Q,1,0.0004,Bromide,1,Pd(OAc)2,0.0625,P(Ph)3,0.125,CsF,2.5,MeCN,57.0620592902954,9390339.0,F[B-](F)(F)c1ccc2ncccc2c1.[K+],F[B-](F)(F)c1ccc2ncccc2c1.[K+],[Br-],[Pd](|OC(C)=O)|OC(C)=O,P(c1ccccc1)(c1ccccc1)c1ccccc1,CC(=O)N[C@@H]1[C@@H](O)[C@@H](F)C(O[C@H]1[C@H](O)[C@H](O)CO)(O[P](O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)N3C=CC(=NC3=O)N)C(O)=O,CC#N,F[B-](F)(F)c1ccc2ncccc2c1.[K+]
5163,Potassium quinoline-6-trifluoroborate,6-BF3K-Q,1,0.0004,Bromide,1,Pd(OAc)2,0.0625,AmPhos,0.125,CsF,2.5,MeCN,63.3308927929793,13722896.0,F[B-](F)(F)c1ccc2ncccc2c1.[K+],F[B-](F)(F)c1ccc2ncccc2c1.[K+],[Br-],[Pd](|OC(C)=O)|OC(C)=O,CC(N)Cc1ccccc1.O[P](O)(O)=O,CC(=O)N[C@@H]1[C@@H](O)[C@@H](F)C(O[C@H]1[C@H](O)[C@H](O)CO)(O[P](O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)N3C=CC(=NC3=O)N)C(O)=O,CC#N,F[B-](F)(F)c1ccc2ncccc2c1.[K+]
5164,Potassium quinoline-6-trifluoroborate,6-BF3K-Q,1,0.0004,Bromide,1,Pd(OAc)2,0.0625,P(Cy)3,0.125,CsF,2.5,MeCN,23.6111626774262,5852120.0,F[B-](F)(F)c1ccc2ncccc2c1.[K+],F[B-](F)(F)c1ccc2ncccc2c1.[K+],[Br-],[Pd](|OC(C)=O)|OC(C)=O,P(C1CCCCC1)(C1CCCCC1)C1CCCCC1,CC(=O)N[C@@H]1[C@@H](O)[C@@H](F)C(O[C@H]1[C@H](O)[C@H](O)CO)(O[P](O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)N3C=CC(=NC3=O)N)C(O)=O,CC#N,F[B-](F)(F)c1ccc2ncccc2c1.[K+]
5165,Potassium quinoline-6-trifluoroborate,6-BF3K-Q,1,0.0004,Bromide,1,Pd(OAc)2,0.0625,P(o-Tol)3,0.125,CsF,2.5,MeCN,46.9481478551274,10298215.0,F[B-](F)(F)c1ccc2ncccc2c1.[K+],F[B-](F)(F)c1ccc2ncccc2c1.[K+],[Br-],[Pd](|OC(C)=O)|OC(C)=O,P(c1ccccc1C)(c1ccccc1C)c1ccccc1C,CC(=O)N[C@@H]1[C@@H](O)[C@@H](F)C(O[C@H]1[C@H](O)[C@H](O)CO)(O[P](O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)N3C=CC(=NC3=O)N)C(O)=O,CC#N,F[B-](F)(F)c1ccc2ncccc2c1.[K+]
5166,Potassium quinoline-6-trifluoroborate,6-BF3K-Q,1,0.0004,Bromide,1,Pd(OAc)2,0.0625,CataCXium A,0.125,CsF,2.5,MeCN,62.5839394967693,9727806.0,F[B-](F)(F)c1ccc2ncccc2c1.[K+],F[B-](F)(F)c1ccc2ncccc2c1.[K+],[Br-],[Pd](|OC(C)=O)|OC(C)=O,CC1=CC=CC=C1P(C2=CC=CC=C2)C3=CC=CC=C3,CC(=O)N[C@@H]1[C@@H](O)[C@@H](F)C(O[C@H]1[C@H](O)[C@H](O)CO)(O[P](O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)N3C=CC(=NC3=O)N)C(O)=O,CC#N,F[B-](F)(F)c1ccc2ncccc2c1.[K+]
5167,Potassium quinoline-6-trifluoroborate,6-BF3K-Q,1,0.0004,Bromide,1,Pd(OAc)2,0.0625,SPhos,0.125,CsF,2.5,MeCN,46.8678440192968,9814719.0,F[B-](F)(F)c1ccc2ncccc2c1.[K+],F[B-](F)(F)c1ccc2ncccc2c1.[K+],[Br-],[Pd](|OC(C)=O)|OC(C)=O,COc1ccccc1-c2ccccc2P(c3ccccc3)c4ccccc4,CC(=O)N[C@@H]1[C@@H](O)[C@@H](F)C(O[C@H]1[C@H](O)[C@H](O)CO)(O[P](O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)N3C=CC(=NC3=O)N)C(O)=O,CC#N,F[B-](F)(F)c1ccc2ncccc2c1.[K+]
5168,Potassium quinoline-6-trifluoroborate,6-BF3K-Q,1,0.0004,Bromide,1,Pd(OAc)2,0.0625,dtbpf,0.125,CsF,2.5,MeCN,40.6614639593331,9688023.0,F[B-](F)(F)c1ccc2ncccc2c1.[K+],F[B-](F)(F)c1ccc2ncccc2c1.[K+],[Br-],[Pd](|OC(C)=O)|OC(C)=O,CC(C)(C)C1=CC=C(C(C)(C)C)C=C1P(C2=CC=C(C(C)(C)C)C=C2)C3=CC=C(C(C)(C)C)C=C3,CC(=O)N[C@@H]1[C@@H](O)[C@@H](F)C(O[C@H]1[C@H](O)[C@H](O)CO)(O[P](O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)N3C=CC(=NC3=O)N)C(O)=O,CC#N,F[B-](F)(F)c1ccc2ncccc2c1.[K+]
5169,Potassium quinoline-6-trifluoroborate,6-BF3K-Q,1,0.0004,Bromide,1,Pd(OAc)2,0.0625,XPhos,0.125,CsF,2.5,MeCN,0.0,9395378.0,F[B-](F)(F)c1ccc2ncccc2c1.[K+],F[B-](F)(F)c1ccc2ncccc2c1.[K+],[Br-],[Pd](|OC(C)=O)|OC(C)=O,CC(C)(C)C1=CC=C(C(C)(C)C)C=C1P(c2ccccc2)c3ccccc3,CC(=O)N[C@@H]1[C@@H](O)[C@@H](F)C(O[C@H]1[C@H](O)[C@H](O)CO)(O[P](O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)N3C=CC(=NC3=O)N)C(O)=O,CC#N,F[B-](F)(F)c1ccc2ncccc2c1.[K+]
5170,Potassium quinoline-6-trifluoroborate,6-BF3K-Q,1,0.0004,Bromide,1,Pd(OAc)2,0.0625,dppf,0.125,CsF,2.5,MeCN,0.0,649502.0,F[B-](F)(F)c1ccc2ncccc2c1.[K+],F[B-](F)(F)c1ccc2ncccc2c1.[K+],[Br-],[Pd](|OC(C)=O)|OC(C)=O,[Fe]|1|2|3|4|5|6|7|8(|[CH-]9[CH-]|1[CH-]|2[C-]|3([CH-]|49)P(c%10ccccc%10)c%11ccccc%11)|C%12=C|5[C-]|6(C|7=C|8%12)P(c%13ccccc%13)c%14ccccc%14,CC(=O)N[C@@H]1[C@@H](O)[C@@H](F)C(O[C@H]1[C@H](O)[C@H](O)CO)(O[P](O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)N3C=CC(=NC3=O)N)C(O)=O,CC#N,F[B-](F)(F)c1ccc2ncccc2c1.[K+]
5171,Potassium quinoline-6-trifluoroborate,6-BF3K-Q,1,0.0004,Bromide,1,Pd(OAc)2,0.0625,Xantphos,0.125,CsF,2.5,MeCN,0.0,585259.5,F[B-](F)(F)c1ccc2ncccc2c1.[K+],F[B-](F)(F)c1ccc2ncccc2c1.[K+],[Br-],[Pd](|OC(C)=O)|OC(C)=O,CC1(C)c2cccc(P(c3ccccc3)c4ccccc4)c2Oc5c(cccc15)P(c6ccccc6)c7ccccc7,CC(=O)N[C@@H]1[C@@H](O)[C@@H](F)C(O[C@H]1[C@H](O)[C@H](O)CO)(O[P](O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)N3C=CC(=NC3=O)N)C(O)=O,CC#N,F[B-](F)(F)c1ccc2ncccc2c1.[K+]
5172,Potassium quinoline-6-trifluoroborate,6-BF3K-Q,1,0.0004,Bromide,1,Pd(OAc)2,0.0625,0,0.0,CsF,2.5,MeCN,21.9412475116018,4819122.0,F[B-](F)(F)c1ccc2ncccc2c1.[K+],F[B-](F)(F)c1ccc2ncccc2c1.[K+],[Br-],[Pd](|OC(C)=O)|OC(C)=O,0,CC(=O)N[C@@H]1[C@@H](O)[C@@H](F)C(O[C@H]1[C@H](O)[C@H](O)CO)(O[P](O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)N3C=CC(=NC3=O)N)C(O)=O,CC#N,F[B-](F)(F)c1ccc2ncccc2c1.[K+]
5173,Potassium quinoline-6-trifluoroborate,6-BF3K-Q,1,0.0004,Bromide,1,Pd(OAc)2,0.0625,P(tBu)3,0.125,K3PO4,2.5,MeCN,57.0784834531423,12850789.0,F[B-](F)(F)c1ccc2ncccc2c1.[K+],F[B-](F)(F)c1ccc2ncccc2c1.[K+],[Br-],[Pd](|OC(C)=O)|OC(C)=O,CC(C)(C)P(CC(C)C)CC(C)C,O=P([O-])([O-])[O-].[K+].[K+].[K+],CC#N,F[B-](F)(F)c1ccc2ncccc2c1.[K+]
5174,Potassium quinoline-6-trifluoroborate,6-BF3K-Q,1,0.0004,Bromide,1,Pd(OAc)2,0.0625,P(Ph)3,0.125,K3PO4,2.5,MeCN,55.831659284213,11756526.0,F[B-](F)(F)c1ccc2ncccc2c1.[K+],F[B-](F)(F)c1ccc2ncccc2c1.[K+],[Br-],[Pd](|OC(C)=O)|OC(C)=O,P(c1ccccc1)(c1ccccc1)c1ccccc1,O=P([O-])([O-])[O-].[K+].[K+].[K+],CC#N,F[B-](F)(F)c1ccc2ncccc2c1.[K+]
5175,Potassium quinoline-6-trifluoroborate,6-BF3K-Q,1,0.0004,Bromide,1,Pd(OAc)2,0.0625,AmPhos,0.125,K3PO4,2.5,MeCN,61.3206351910101,13408452.0,F[B-](F)(F)c1ccc2ncccc2c1.[K+],F[B-](F)(F)c1ccc2ncccc2c1.[K+],[Br-],[Pd](|OC(C)=O)|OC(C)=O,CC(N)Cc1ccccc1.O[P](O)(O)=O,O=P([O-])([O-])[O-].[K+].[K+].[K+],CC#N,F[B-](F)(F)c1ccc2ncccc2c1.[K+]
5176,Potassium quinoline-6-trifluoroborate,6-BF3K-Q,1,0.0004,Bromide,1,Pd(OAc)2,0.0625,P(Cy)3,0.125,K3PO4,2.5,MeCN,0.0,3738022.0,F[B-](F)(F)c1ccc2ncccc2c1.[K+],F[B-](F)(F)c1ccc2ncccc2c1.[K+],[Br-],[Pd](|OC(C)=O)|OC(C)=O,P(C1CCCCC1)(C1CCCCC1)C1CCCCC1,O=P([O-])([O-])[O-].[K+].[K+].[K+],CC#N,F[B-](F)(F)c1ccc2ncccc2c1.[K+]
5177,Potassium quinoline-6-trifluoroborate,6-BF3K-Q,1,0.0004,Bromide,1,Pd(OAc)2,0.0625,P(o-Tol)3,0.125,K3PO4,2.5,MeCN,35.3093997064567,8623671.0,F[B-](F)(F)c1ccc2ncccc2c1.[K+],F[B-](F)(F)c1ccc2ncccc2c1.[K+],[Br-],[Pd](|OC(C)=O)|OC(C)=O,P(c1ccccc1C)(c1ccccc1C)c1ccccc1C,O=P([O-])([O-])[O-].[K+].[K+].[K+],CC#N,F[B-](F)(F)c1ccc2ncccc2c1.[K+]
5178,Potassium quinoline-6-trifluoroborate,6-BF3K-Q,1,0.0004,Bromide,1,Pd(OAc)2,0.0625,CataCXium A,0.125,K3PO4,2.5,MeCN,0.0,8439898.0,F[B-](F)(F)c1ccc2ncccc2c1.[K+],F[B-](F)(F)c1ccc2ncccc2c1.[K+],[Br-],[Pd](|OC(C)=O)|OC(C)=O,CC1=CC=CC=C1P(C2=CC=CC=C2)C3=CC=CC=C3,O=P([O-])([O-])[O-].[K+].[K+].[K+],CC#N,F[B-](F)(F)c1ccc2ncccc2c1.[K+]
5179,Potassium quinoline-6-trifluoroborate,6-BF3K-Q,1,0.0004,Bromide,1,Pd(OAc)2,0.0625,SPhos,0.125,K3PO4,2.5,MeCN,46.7093529068898,11411457.0,F[B-](F)(F)c1ccc2ncccc2c1.[K+],F[B-](F)(F)c1ccc2ncccc2c1.[K+],[Br-],[Pd](|OC(C)=O)|OC(C)=O,COc1ccccc1-c2ccccc2P(c3ccccc3)c4ccccc4,O=P([O-])([O-])[O-].[K+].[K+].[K+],CC#N,F[B-](F)(F)c1ccc2ncccc2c1.[K+]
