Reaction_No,Reactant_1_Name,Reactant_1_Short_Hand,Reactant_1_eq,Reactant_1_mmol,Reactant_2_Name,Reactant_2_eq,Catalyst_1_Short_Hand,Catalyst_1_eq,Ligand_Short_Hand,Ligand_eq,Reagent_1_Short_Hand,Reagent_1_eq,Solvent_1_Short_Hand,Product_Yield_PCT_Area_UV,Product_Yield_Mass_Ion_Count,Reactant_1_Name_SMILES,Reactant_1_Short_Hand_SMILES,Reactant_2_Name_SMILES,Catalyst_1_Short_Hand_SMILES,Ligand_Short_Hand_SMILES,Reagent_1_Short_Hand_SMILES,Solvent_1_Short_Hand_SMILES,Reactant_1_SMILES
4484,6-chloroquinoline,6-Cl-Q,1,0.0004,Trifluoroborate,1,Pd(OAc)2,0.0625,SPhos,0.125,Et3N,2.5,DMF,20.5495805648052,41683.5,Clc1ccc2ncccc2c1,Clc1ccc2ncccc2c1,FB(F)F,[Pd](|OC(C)=O)|OC(C)=O,COc1ccccc1-c2ccccc2P(c3ccccc3)c4ccccc4,CCN(CC)CC,CN(C)C=O,Clc1ccc2ncccc2c1
4485,6-chloroquinoline,6-Cl-Q,1,0.0004,Trifluoroborate,1,Pd(OAc)2,0.0625,dtbpf,0.125,Et3N,2.5,DMF,23.5224258781044,27212.443359375,Clc1ccc2ncccc2c1,Clc1ccc2ncccc2c1,FB(F)F,[Pd](|OC(C)=O)|OC(C)=O,CC(C)(C)C1=CC=C(C(C)(C)C)C=C1P(C2=CC=C(C(C)(C)C)C=C2)C3=CC=C(C(C)(C)C)C=C3,CCN(CC)CC,CN(C)C=O,Clc1ccc2ncccc2c1
4486,6-chloroquinoline,6-Cl-Q,1,0.0004,Trifluoroborate,1,Pd(OAc)2,0.0625,XPhos,0.125,Et3N,2.5,DMF,21.7356260112482,33034.6328125,Clc1ccc2ncccc2c1,Clc1ccc2ncccc2c1,FB(F)F,[Pd](|OC(C)=O)|OC(C)=O,CC(C)(C)C1=CC=C(C(C)(C)C)C=C1P(c2ccccc2)c3ccccc3,CCN(CC)CC,CN(C)C=O,Clc1ccc2ncccc2c1
4487,6-chloroquinoline,6-Cl-Q,1,0.0004,Trifluoroborate,1,Pd(OAc)2,0.0625,dppf,0.125,Et3N,2.5,DMF,34.0077888254683,13166.2099609375,Clc1ccc2ncccc2c1,Clc1ccc2ncccc2c1,FB(F)F,[Pd](|OC(C)=O)|OC(C)=O,[Fe]|1|2|3|4|5|6|7|8(|[CH-]9[CH-]|1[CH-]|2[C-]|3([CH-]|49)P(c%10ccccc%10)c%11ccccc%11)|C%12=C|5[C-]|6(C|7=C|8%12)P(c%13ccccc%13)c%14ccccc%14,CCN(CC)CC,CN(C)C=O,Clc1ccc2ncccc2c1
4488,6-chloroquinoline,6-Cl-Q,1,0.0004,Trifluoroborate,1,Pd(OAc)2,0.0625,Xantphos,0.125,Et3N,2.5,DMF,18.229957183823,40204.33984375,Clc1ccc2ncccc2c1,Clc1ccc2ncccc2c1,FB(F)F,[Pd](|OC(C)=O)|OC(C)=O,CC1(C)c2cccc(P(c3ccccc3)c4ccccc4)c2Oc5c(cccc15)P(c6ccccc6)c7ccccc7,CCN(CC)CC,CN(C)C=O,Clc1ccc2ncccc2c1
4489,6-chloroquinoline,6-Cl-Q,1,0.0004,Trifluoroborate,1,Pd(OAc)2,0.0625,0,0.0,CsF,2.5,DMF,25.8321531261809,25236.138671875,Clc1ccc2ncccc2c1,Clc1ccc2ncccc2c1,FB(F)F,[Pd](|OC(C)=O)|OC(C)=O,,CC(=O)N[C@@H]1[C@@H](O)[C@@H](F)C(O[C@H]1[C@H](O)[C@H](O)CO)(O[P](O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)N3C=CC(=NC3=O)N)C(O)=O,CN(C)C=O,Clc1ccc2ncccc2c1
4490,6-chloroquinoline,6-Cl-Q,1,0.0004,Trifluoroborate,1,Pd(OAc)2,0.0625,P(tBu)3,0.125,CsF,2.5,DMF,16.3771258547634,38644.38671875,Clc1ccc2ncccc2c1,Clc1ccc2ncccc2c1,FB(F)F,[Pd](|OC(C)=O)|OC(C)=O,CC(C)(C)P(CC(C)C)CC(C)C,CC(=O)N[C@@H]1[C@@H](O)[C@@H](F)C(O[C@H]1[C@H](O)[C@H](O)CO)(O[P](O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)N3C=CC(=NC3=O)N)C(O)=O,CN(C)C=O,Clc1ccc2ncccc2c1
4491,6-chloroquinoline,6-Cl-Q,1,0.0004,Trifluoroborate,1,Pd(OAc)2,0.0625,P(Ph)3,0.125,CsF,2.5,DMF,24.4837123827333,50219.96484375,Clc1ccc2ncccc2c1,Clc1ccc2ncccc2c1,FB(F)F,[Pd](|OC(C)=O)|OC(C)=O,P(c1ccccc1)(c1ccccc1)c1ccccc1,CC(=O)N[C@@H]1[C@@H](O)[C@@H](F)C(O[C@H]1[C@H](O)[C@H](O)CO)(O[P](O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)N3C=CC(=NC3=O)N)C(O)=O,CN(C)C=O,Clc1ccc2ncccc2c1
4492,6-chloroquinoline,6-Cl-Q,1,0.0004,Trifluoroborate,1,Pd(OAc)2,0.0625,AmPhos,0.125,CsF,2.5,DMF,15.6547552307526,51605.9453125,Clc1ccc2ncccc2c1,Clc1ccc2ncccc2c1,FB(F)F,[Pd](|OC(C)=O)|OC(C)=O,CC(N)Cc1ccccc1.O[P](O)(O)=O,CC(=O)N[C@@H]1[C@@H](O)[C@@H](F)C(O[C@H]1[C@H](O)[C@H](O)CO)(O[P](O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)N3C=CC(=NC3=O)N)C(O)=O,CN(C)C=O,Clc1ccc2ncccc2c1
4493,6-chloroquinoline,6-Cl-Q,1,0.0004,Trifluoroborate,1,Pd(OAc)2,0.0625,P(Cy)3,0.125,CsF,2.5,DMF,15.0789546778312,69157.125,Clc1ccc2ncccc2c1,Clc1ccc2ncccc2c1,FB(F)F,[Pd](|OC(C)=O)|OC(C)=O,P(C1CCCCC1)(C1CCCCC1)C1CCCCC1,CC(=O)N[C@@H]1[C@@H](O)[C@@H](F)C(O[C@H]1[C@H](O)[C@H](O)CO)(O[P](O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)N3C=CC(=NC3=O)N)C(O)=O,CN(C)C=O,Clc1ccc2ncccc2c1
4494,6-chloroquinoline,6-Cl-Q,1,0.0004,Trifluoroborate,1,Pd(OAc)2,0.0625,P(o-Tol)3,0.125,CsF,2.5,DMF,17.5610727550816,34129.828125,Clc1ccc2ncccc2c1,Clc1ccc2ncccc2c1,FB(F)F,[Pd](|OC(C)=O)|OC(C)=O,P(c1ccccc1C)(c1ccccc1C)c1ccccc1C,CC(=O)N[C@@H]1[C@@H](O)[C@@H](F)C(O[C@H]1[C@H](O)[C@H](O)CO)(O[P](O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)N3C=CC(=NC3=O)N)C(O)=O,CN(C)C=O,Clc1ccc2ncccc2c1
4495,6-chloroquinoline,6-Cl-Q,1,0.0004,Trifluoroborate,1,Pd(OAc)2,0.0625,CataCXium A,0.125,CsF,2.5,DMF,17.6336155522544,38376.890625,Clc1ccc2ncccc2c1,Clc1ccc2ncccc2c1,FB(F)F,[Pd](|OC(C)=O)|OC(C)=O,CC1=CC=CC=C1P(C2=CC=CC=C2)C3=CC=CC=C3,CC(=O)N[C@@H]1[C@@H](O)[C@@H](F)C(O[C@H]1[C@H](O)[C@H](O)CO)(O[P](O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)N3C=CC(=NC3=O)N)C(O)=O,CN(C)C=O,Clc1ccc2ncccc2c1
4496,6-chloroquinoline,6-Cl-Q,1,0.0004,Trifluoroborate,1,Pd(OAc)2,0.0625,SPhos,0.125,CsF,2.5,DMF,20.9123802280894,44375.43359375,Clc1ccc2ncccc2c1,Clc1ccc2ncccc2c1,FB(F)F,[Pd](|OC(C)=O)|OC(C)=O,COc1ccccc1-c2ccccc2P(c3ccccc3)c4ccccc4,CC(=O)N[C@@H]1[C@@H](O)[C@@H](F)C(O[C@H]1[C@H](O)[C@H](O)CO)(O[P](O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)N3C=CC(=NC3=O)N)C(O)=O,CN(C)C=O,Clc1ccc2ncccc2c1
4497,6-chloroquinoline,6-Cl-Q,1,0.0004,Trifluoroborate,1,Pd(OAc)2,0.0625,dtbpf,0.125,CsF,2.5,DMF,29.8370885541043,44568.68359375,Clc1ccc2ncccc2c1,Clc1ccc2ncccc2c1,FB(F)F,[Pd](|OC(C)=O)|OC(C)=O,CC(C)(C)C1=CC=C(C(C)(C)C)C=C1P(C2=CC=C(C(C)(C)C)C=C2)C3=CC=C(C(C)(C)C)C=C3,CC(=O)N[C@@H]1[C@@H](O)[C@@H](F)C(O[C@H]1[C@H](O)[C@H](O)CO)(O[P](O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)N3C=CC(=NC3=O)N)C(O)=O,CN(C)C=O,Clc1ccc2ncccc2c1
4498,6-chloroquinoline,6-Cl-Q,1,0.0004,Trifluoroborate,1,Pd(OAc)2,0.0625,XPhos,0.125,CsF,2.5,DMF,20.8273870124278,40743.390625,Clc1ccc2ncccc2c1,Clc1ccc2ncccc2c1,FB(F)F,[Pd](|OC(C)=O)|OC(C)=O,CC(C)(C)C1=CC=C(C(C)(C)C)C=C1P(c2ccccc2)c3ccccc3,CC(=O)N[C@@H]1[C@@H](O)[C@@H](F)C(O[C@H]1[C@H](O)[C@H](O)CO)(O[P](O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)N3C=CC(=NC3=O)N)C(O)=O,CN(C)C=O,Clc1ccc2ncccc2c1
4499,6-chloroquinoline,6-Cl-Q,1,0.0004,Trifluoroborate,1,Pd(OAc)2,0.0625,dppf,0.125,CsF,2.5,DMF,35.2313993677834,15386.5625,Clc1ccc2ncccc2c1,Clc1ccc2ncccc2c1,FB(F)F,[Pd](|OC(C)=O)|OC(C)=O,[Fe]|1|2|3|4|5|6|7|8(|[CH-]9[CH-]|1[CH-]|2[C-]|3([CH-]|49)P(c%10ccccc%10)c%11ccccc%11)|C%12=C|5[C-]|6(C|7=C|8%12)P(c%13ccccc%13)c%14ccccc%14,CC(=O)N[C@@H]1[C@@H](O)[C@@H](F)C(O[C@H]1[C@H](O)[C@H](O)CO)(O[P](O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)N3C=CC(=NC3=O)N)C(O)=O,CN(C)C=O,Clc1ccc2ncccc2c1
4500,6-chloroquinoline,6-Cl-Q,1,0.0004,Trifluoroborate,1,Pd(OAc)2,0.0625,Xantphos,0.125,CsF,2.5,DMF,18.0895932638592,40089.87109375,Clc1ccc2ncccc2c1,Clc1ccc2ncccc2c1,FB(F)F,[Pd](|OC(C)=O)|OC(C)=O,CC1(C)c2cccc(P(c3ccccc3)c4ccccc4)c2Oc5c(cccc15)P(c6ccccc6)c7ccccc7,CC(=O)N[C@@H]1[C@@H](O)[C@@H](F)C(O[C@H]1[C@H](O)[C@H](O)CO)(O[P](O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)N3C=CC(=NC3=O)N)C(O)=O,CN(C)C=O,Clc1ccc2ncccc2c1
4501,6-chloroquinoline,6-Cl-Q,1,0.0004,Trifluoroborate,1,Pd(OAc)2,0.0625,0,0.0,K3PO4,2.5,DMF,24.5317891999898,21924.48046875,Clc1ccc2ncccc2c1,Clc1ccc2ncccc2c1,FB(F)F,[Pd](|OC(C)=O)|OC(C)=O,,O=P([O-])([O-])[O-].[K+].[K+].[K+],CN(C)C=O,Clc1ccc2ncccc2c1
4502,6-chloroquinoline,6-Cl-Q,1,0.0004,Trifluoroborate,1,Pd(OAc)2,0.0625,P(tBu)3,0.125,K3PO4,2.5,DMF,16.5886538532166,26770.119140625,Clc1ccc2ncccc2c1,Clc1ccc2ncccc2c1,FB(F)F,[Pd](|OC(C)=O)|OC(C)=O,CC(C)(C)P(CC(C)C)CC(C)C,O=P([O-])([O-])[O-].[K+].[K+].[K+],CN(C)C=O,Clc1ccc2ncccc2c1
4503,6-chloroquinoline,6-Cl-Q,1,0.0004,Trifluoroborate,1,Pd(OAc)2,0.0625,P(Ph)3,0.125,K3PO4,2.5,DMF,18.5757416100608,287718.09375,Clc1ccc2ncccc2c1,Clc1ccc2ncccc2c1,FB(F)F,[Pd](|OC(C)=O)|OC(C)=O,P(c1ccccc1)(c1ccccc1)c1ccccc1,O=P([O-])([O-])[O-].[K+].[K+].[K+],CN(C)C=O,Clc1ccc2ncccc2c1
4504,6-chloroquinoline,6-Cl-Q,1,0.0004,Trifluoroborate,1,Pd(OAc)2,0.0625,AmPhos,0.125,K3PO4,2.5,DMF,18.4468064971958,45320.44921875,Clc1ccc2ncccc2c1,Clc1ccc2ncccc2c1,FB(F)F,[Pd](|OC(C)=O)|OC(C)=O,CC(N)Cc1ccccc1.O[P](O)(O)=O,O=P([O-])([O-])[O-].[K+].[K+].[K+],CN(C)C=O,Clc1ccc2ncccc2c1
4505,6-chloroquinoline,6-Cl-Q,1,0.0004,Trifluoroborate,1,Pd(OAc)2,0.0625,P(Cy)3,0.125,K3PO4,2.5,DMF,19.8655509604828,37741.12109375,Clc1ccc2ncccc2c1,Clc1ccc2ncccc2c1,FB(F)F,[Pd](|OC(C)=O)|OC(C)=O,P(C1CCCCC1)(C1CCCCC1)C1CCCCC1,O=P([O-])([O-])[O-].[K+].[K+].[K+],CN(C)C=O,Clc1ccc2ncccc2c1
4506,6-chloroquinoline,6-Cl-Q,1,0.0004,Trifluoroborate,1,Pd(OAc)2,0.0625,P(o-Tol)3,0.125,K3PO4,2.5,DMF,24.1886125300639,37322.07421875,Clc1ccc2ncccc2c1,Clc1ccc2ncccc2c1,FB(F)F,[Pd](|OC(C)=O)|OC(C)=O,P(c1ccccc1C)(c1ccccc1C)c1ccccc1C,O=P([O-])([O-])[O-].[K+].[K+].[K+],CN(C)C=O,Clc1ccc2ncccc2c1
4507,6-chloroquinoline,6-Cl-Q,1,0.0004,Trifluoroborate,1,Pd(OAc)2,0.0625,CataCXium A,0.125,K3PO4,2.5,DMF,20.3039697520014,35162.49609375,Clc1ccc2ncccc2c1,Clc1ccc2ncccc2c1,FB(F)F,[Pd](|OC(C)=O)|OC(C)=O,CC1=CC=CC=C1P(C2=CC=CC=C2)C3=CC=CC=C3,O=P([O-])([O-])[O-].[K+].[K+].[K+],CN(C)C=O,Clc1ccc2ncccc2c1
4508,6-chloroquinoline,6-Cl-Q,1,0.0004,Trifluoroborate,1,Pd(OAc)2,0.0625,SPhos,0.125,K3PO4,2.5,DMF,19.5855185351118,36348.5234375,Clc1ccc2ncccc2c1,Clc1ccc2ncccc2c1,FB(F)F,[Pd](|OC(C)=O)|OC(C)=O,COc1ccccc1-c2ccccc2P(c3ccccc3)c4ccccc4,O=P([O-])([O-])[O-].[K+].[K+].[K+],CN(C)C=O,Clc1ccc2ncccc2c1
4509,6-chloroquinoline,6-Cl-Q,1,0.0004,Trifluoroborate,1,Pd(OAc)2,0.0625,dtbpf,0.125,K3PO4,2.5,DMF,21.9352455299947,51424.83203125,Clc1ccc2ncccc2c1,Clc1ccc2ncccc2c1,FB(F)F,[Pd](|OC(C)=O)|OC(C)=O,CC(C)(C)C1=CC=C(C(C)(C)C)C=C1P(C2=CC=C(C(C)(C)C)C=C2)C3=CC=C(C(C)(C)C)C=C3,O=P([O-])([O-])[O-].[K+].[K+].[K+],CN(C)C=O,Clc1ccc2ncccc2c1
4510,6-chloroquinoline,6-Cl-Q,1,0.0004,Trifluoroborate,1,Pd(OAc)2,0.0625,XPhos,0.125,K3PO4,2.5,DMF,17.9642716858527,54153.80859375,Clc1ccc2ncccc2c1,Clc1ccc2ncccc2c1,FB(F)F,[Pd](|OC(C)=O)|OC(C)=O,CC(C)(C)C1=CC=C(C(C)(C)C)C=C1P(c2ccccc2)c3ccccc3,O=P([O-])([O-])[O-].[K+].[K+].[K+],CN(C)C=O,Clc1ccc2ncccc2c1
4511,6-chloroquinoline,6-Cl-Q,1,0.0004,Trifluoroborate,1,Pd(OAc)2,0.0625,dppf,0.125,K3PO4,2.5,DMF,24.196041011149,24906.298828125,Clc1ccc2ncccc2c1,Clc1ccc2ncccc2c1,FB(F)F,[Pd](|OC(C)=O)|OC(C)=O,[Fe]|1|2|3|4|5|6|7|8(|[CH-]9[CH-]|1[CH-]|2[C-]|3([CH-]|49)P(c%10ccccc%10)c%11ccccc%11)|C%12=C|5[C-]|6(C|7=C|8%12)P(c%13ccccc%13)c%14ccccc%14,O=P([O-])([O-])[O-].[K+].[K+].[K+],CN(C)C=O,Clc1ccc2ncccc2c1
4512,6-chloroquinoline,6-Cl-Q,1,0.0004,Trifluoroborate,1,Pd(OAc)2,0.0625,Xantphos,0.125,K3PO4,2.5,DMF,16.5030401604203,38928.65234375,Clc1ccc2ncccc2c1,Clc1ccc2ncccc2c1,FB(F)F,[Pd](|OC(C)=O)|OC(C)=O,CC1(C)c2cccc(P(c3ccccc3)c4ccccc4)c2Oc5c(cccc15)P(c6ccccc6)c7ccccc7,O=P([O-])([O-])[O-].[K+].[K+].[K+],CN(C)C=O,Clc1ccc2ncccc2c1
4513,6-chloroquinoline,6-Cl-Q,1,0.0004,Trifluoroborate,1,Pd(OAc)2,0.0625,0,0.0,0,2.5,MeOH,17.9033863944158,354819.59375,Clc1ccc2ncccc2c1,Clc1ccc2ncccc2c1,FB(F)F,[Pd](|OC(C)=O)|OC(C)=O,,,CO,Clc1ccc2ncccc2c1
4514,6-chloroquinoline,6-Cl-Q,1,0.0004,Trifluoroborate,1,Pd(OAc)2,0.0625,P(tBu)3,0.125,0,2.5,MeOH,20.8147527802289,2696987.75,Clc1ccc2ncccc2c1,Clc1ccc2ncccc2c1,FB(F)F,[Pd](|OC(C)=O)|OC(C)=O,CC(C)(C)P(CC(C)C)CC(C)C,,CO,Clc1ccc2ncccc2c1
4515,6-chloroquinoline,6-Cl-Q,1,0.0004,Trifluoroborate,1,Pd(OAc)2,0.0625,P(Ph)3,0.125,0,2.5,MeOH,19.7519267484284,1227550.0,Clc1ccc2ncccc2c1,Clc1ccc2ncccc2c1,FB(F)F,[Pd](|OC(C)=O)|OC(C)=O,P(c1ccccc1)(c1ccccc1)c1ccccc1,,CO,Clc1ccc2ncccc2c1
4516,6-chloroquinoline,6-Cl-Q,1,0.0004,Trifluoroborate,1,Pd(OAc)2,0.0625,AmPhos,0.125,0,2.5,MeOH,18.2070358209637,3115598.25,Clc1ccc2ncccc2c1,Clc1ccc2ncccc2c1,FB(F)F,[Pd](|OC(C)=O)|OC(C)=O,CC(N)Cc1ccccc1.O[P](O)(O)=O,,CO,Clc1ccc2ncccc2c1
4517,6-chloroquinoline,6-Cl-Q,1,0.0004,Trifluoroborate,1,Pd(OAc)2,0.0625,P(Cy)3,0.125,0,2.5,MeOH,15.9022946676703,342854.875,Clc1ccc2ncccc2c1,Clc1ccc2ncccc2c1,FB(F)F,[Pd](|OC(C)=O)|OC(C)=O,P(C1CCCCC1)(C1CCCCC1)C1CCCCC1,,CO,Clc1ccc2ncccc2c1
4518,6-chloroquinoline,6-Cl-Q,1,0.0004,Trifluoroborate,1,Pd(OAc)2,0.0625,P(o-Tol)3,0.125,0,2.5,MeOH,16.4202440719814,388037.09375,Clc1ccc2ncccc2c1,Clc1ccc2ncccc2c1,FB(F)F,[Pd](|OC(C)=O)|OC(C)=O,P(c1ccccc1C)(c1ccccc1C)c1ccccc1C,,CO,Clc1ccc2ncccc2c1
4519,6-chloroquinoline,6-Cl-Q,1,0.0004,Trifluoroborate,1,Pd(OAc)2,0.0625,CataCXium A,0.125,0,2.5,MeOH,24.6880345562596,2831166.75,Clc1ccc2ncccc2c1,Clc1ccc2ncccc2c1,FB(F)F,[Pd](|OC(C)=O)|OC(C)=O,CC1=CC=CC=C1P(C2=CC=CC=C2)C3=CC=CC=C3,,CO,Clc1ccc2ncccc2c1
4520,6-chloroquinoline,6-Cl-Q,1,0.0004,Trifluoroborate,1,Pd(OAc)2,0.0625,SPhos,0.125,0,2.5,MeOH,20.7269500438884,2361652.5,Clc1ccc2ncccc2c1,Clc1ccc2ncccc2c1,FB(F)F,[Pd](|OC(C)=O)|OC(C)=O,COc1ccccc1-c2ccccc2P(c3ccccc3)c4ccccc4,,CO,Clc1ccc2ncccc2c1
4521,6-chloroquinoline,6-Cl-Q,1,0.0004,Trifluoroborate,1,Pd(OAc)2,0.0625,dtbpf,0.125,0,2.5,MeOH,19.3211283705197,800265.75,Clc1ccc2ncccc2c1,Clc1ccc2ncccc2c1,FB(F)F,[Pd](|OC(C)=O)|OC(C)=O,CC(C)(C)C1=CC=C(C(C)(C)C)C=C1P(C2=CC=C(C(C)(C)C)C=C2)C3=CC=C(C(C)(C)C)C=C3,,CO,Clc1ccc2ncccc2c1
4522,6-chloroquinoline,6-Cl-Q,1,0.0004,Trifluoroborate,1,Pd(OAc)2,0.0625,XPhos,0.125,0,2.5,MeOH,22.6720053608294,2487587.5,Clc1ccc2ncccc2c1,Clc1ccc2ncccc2c1,FB(F)F,[Pd](|OC(C)=O)|OC(C)=O,CC(C)(C)C1=CC=C(C(C)(C)C)C=C1P(c2ccccc2)c3ccccc3,,CO,Clc1ccc2ncccc2c1
4523,6-chloroquinoline,6-Cl-Q,1,0.0004,Trifluoroborate,1,Pd(OAc)2,0.0625,dppf,0.125,0,2.5,MeOH,20.2803227581135,84646.7890625,Clc1ccc2ncccc2c1,Clc1ccc2ncccc2c1,FB(F)F,[Pd](|OC(C)=O)|OC(C)=O,[Fe]|1|2|3|4|5|6|7|8(|[CH-]9[CH-]|1[CH-]|2[C-]|3([CH-]|49)P(c%10ccccc%10)c%11ccccc%11)|C%12=C|5[C-]|6(C|7=C|8%12)P(c%13ccccc%13)c%14ccccc%14,,CO,Clc1ccc2ncccc2c1
4524,6-chloroquinoline,6-Cl-Q,1,0.0004,Trifluoroborate,1,Pd(OAc)2,0.0625,Xantphos,0.125,0,2.5,MeOH,19.9885375978742,205031.09375,Clc1ccc2ncccc2c1,Clc1ccc2ncccc2c1,FB(F)F,[Pd](|OC(C)=O)|OC(C)=O,CC1(C)c2cccc(P(c3ccccc3)c4ccccc4)c2Oc5c(cccc15)P(c6ccccc6)c7ccccc7,,CO,Clc1ccc2ncccc2c1
4525,6-chloroquinoline,6-Cl-Q,1,0.0004,Trifluoroborate,1,Pd(OAc)2,0.0625,0,0.0,NaOH,2.5,MeOH,23.1385457313737,3436438.75,Clc1ccc2ncccc2c1,Clc1ccc2ncccc2c1,FB(F)F,[Pd](|OC(C)=O)|OC(C)=O,,[OH-].[Na+],CO,Clc1ccc2ncccc2c1
4526,6-chloroquinoline,6-Cl-Q,1,0.0004,Trifluoroborate,1,Pd(OAc)2,0.0625,P(tBu)3,0.125,NaOH,2.5,MeOH,24.9345519017724,3880036.0,Clc1ccc2ncccc2c1,Clc1ccc2ncccc2c1,FB(F)F,[Pd](|OC(C)=O)|OC(C)=O,CC(C)(C)P(CC(C)C)CC(C)C,[OH-].[Na+],CO,Clc1ccc2ncccc2c1
4527,6-chloroquinoline,6-Cl-Q,1,0.0004,Trifluoroborate,1,Pd(OAc)2,0.0625,P(Ph)3,0.125,NaOH,2.5,MeOH,18.7161798604888,628711.125,Clc1ccc2ncccc2c1,Clc1ccc2ncccc2c1,FB(F)F,[Pd](|OC(C)=O)|OC(C)=O,P(c1ccccc1)(c1ccccc1)c1ccccc1,[OH-].[Na+],CO,Clc1ccc2ncccc2c1
4528,6-chloroquinoline,6-Cl-Q,1,0.0004,Trifluoroborate,1,Pd(OAc)2,0.0625,AmPhos,0.125,NaOH,2.5,MeOH,18.1451192154842,1603359.25,Clc1ccc2ncccc2c1,Clc1ccc2ncccc2c1,FB(F)F,[Pd](|OC(C)=O)|OC(C)=O,CC(N)Cc1ccccc1.O[P](O)(O)=O,[OH-].[Na+],CO,Clc1ccc2ncccc2c1
4529,6-chloroquinoline,6-Cl-Q,1,0.0004,Trifluoroborate,1,Pd(OAc)2,0.0625,P(Cy)3,0.125,NaOH,2.5,MeOH,19.9063569517887,1132006.25,Clc1ccc2ncccc2c1,Clc1ccc2ncccc2c1,FB(F)F,[Pd](|OC(C)=O)|OC(C)=O,P(C1CCCCC1)(C1CCCCC1)C1CCCCC1,[OH-].[Na+],CO,Clc1ccc2ncccc2c1
4530,6-chloroquinoline,6-Cl-Q,1,0.0004,Trifluoroborate,1,Pd(OAc)2,0.0625,P(o-Tol)3,0.125,NaOH,2.5,MeOH,18.3008646618592,1594838.875,Clc1ccc2ncccc2c1,Clc1ccc2ncccc2c1,FB(F)F,[Pd](|OC(C)=O)|OC(C)=O,P(c1ccccc1C)(c1ccccc1C)c1ccccc1C,[OH-].[Na+],CO,Clc1ccc2ncccc2c1
4531,6-chloroquinoline,6-Cl-Q,1,0.0004,Trifluoroborate,1,Pd(OAc)2,0.0625,CataCXium A,0.125,NaOH,2.5,MeOH,21.3923928024353,1300399.875,Clc1ccc2ncccc2c1,Clc1ccc2ncccc2c1,FB(F)F,[Pd](|OC(C)=O)|OC(C)=O,CC1=CC=CC=C1P(C2=CC=CC=C2)C3=CC=CC=C3,[OH-].[Na+],CO,Clc1ccc2ncccc2c1
4532,6-chloroquinoline,6-Cl-Q,1,0.0004,Trifluoroborate,1,Pd(OAc)2,0.0625,SPhos,0.125,NaOH,2.5,MeOH,49.994714159326,13591104.0,Clc1ccc2ncccc2c1,Clc1ccc2ncccc2c1,FB(F)F,[Pd](|OC(C)=O)|OC(C)=O,COc1ccccc1-c2ccccc2P(c3ccccc3)c4ccccc4,[OH-].[Na+],CO,Clc1ccc2ncccc2c1
4533,6-chloroquinoline,6-Cl-Q,1,0.0004,Trifluoroborate,1,Pd(OAc)2,0.0625,dtbpf,0.125,NaOH,2.5,MeOH,28.0684398637675,1305852.25,Clc1ccc2ncccc2c1,Clc1ccc2ncccc2c1,FB(F)F,[Pd](|OC(C)=O)|OC(C)=O,CC(C)(C)C1=CC=C(C(C)(C)C)C=C1P(C2=CC=C(C(C)(C)C)C=C2)C3=CC=C(C(C)(C)C)C=C3,[OH-].[Na+],CO,Clc1ccc2ncccc2c1
4534,6-chloroquinoline,6-Cl-Q,1,0.0004,Trifluoroborate,1,Pd(OAc)2,0.0625,XPhos,0.125,NaOH,2.5,MeOH,48.273728327325,11003161.0,Clc1ccc2ncccc2c1,Clc1ccc2ncccc2c1,FB(F)F,[Pd](|OC(C)=O)|OC(C)=O,CC(C)(C)C1=CC=C(C(C)(C)C)C=C1P(c2ccccc2)c3ccccc3,[OH-].[Na+],CO,Clc1ccc2ncccc2c1
4535,6-chloroquinoline,6-Cl-Q,1,0.0004,Trifluoroborate,1,Pd(OAc)2,0.0625,dppf,0.125,NaOH,2.5,MeOH,24.6833379291349,1158349.25,Clc1ccc2ncccc2c1,Clc1ccc2ncccc2c1,FB(F)F,[Pd](|OC(C)=O)|OC(C)=O,[Fe]|1|2|3|4|5|6|7|8(|[CH-]9[CH-]|1[CH-]|2[C-]|3([CH-]|49)P(c%10ccccc%10)c%11ccccc%11)|C%12=C|5[C-]|6(C|7=C|8%12)P(c%13ccccc%13)c%14ccccc%14,[OH-].[Na+],CO,Clc1ccc2ncccc2c1
